"AreaID","Kingdom","Class","Family","ScientificName","CommonName","Superseded","NCA","EPBC","Endemicity","WetlandStatus"
"national-park-maleny","plants","land plants","Myrtaceae","Melaleuca salicina",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Pilidiostigma rhytispermum",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Rhodamnia argentea","white myrtle",,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Rhodamnia dumicola","rib-fruited malletwood",,"E",,"Q",,
"national-park-maleny","plants","land plants","Myrtaceae","Rhodamnia rubescens","scrub turpentine",,"CR","CE","QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Rhodomyrtus psidioides","native guava",,"CR","CE","QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Syncarpia glomulifera",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Myrtaceae","Syncarpia glomulifera subsp. glomulifera",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Myrtaceae","Syzygium australe","scrub cherry",,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Syzygium corynanthum","sour cherry",,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Syzygium francisii","giant watergum",,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Syzygium hodgkinsoniae","red lilly pilly",,"V","V","QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Syzygium oleosum","blue cherry",,"C",,"QA",,
"national-park-maleny","plants","land plants","Myrtaceae","Tristaniopsis laurina",,,"C",,"QA","I",
"national-park-maleny","plants","land plants","Myrtaceae","Waterhousea floribunda","weeping lilly pilly",,"C",,"QA","I",
"national-park-maleny","plants","land plants","Nephrolepidaceae","Nephrolepis cordifolia","fishbone fern",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Oleaceae","Jasminum dallachii","soft jasmine",,"C",,"Q",,
"national-park-maleny","plants","land plants","Oleaceae","Jasminum didymum subsp. racemosum",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Oleaceae","Jasminum simplicifolium subsp. australiense",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Oleaceae","Ligustrum lucidum","large-leaved privet",,,,"IU",,
"national-park-maleny","plants","land plants","Oleaceae","Ligustrum sinense","small-leaved privet",,,,"IU",,
"national-park-maleny","plants","land plants","Oleaceae","Notelaea johnsonii","veinless mock-olive",,"C",,"QA",,
"national-park-maleny","plants","land plants","Oleaceae","Notelaea longifolia",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Oleaceae","Olea paniculata",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Oleandraceae","Oleandra musifolia",,,"C",,"QI",,
"national-park-maleny","plants","land plants","Ophioglossaceae","Ophioderma pendula",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Orchidaceae","Arthrochilus prolixus",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Bulbophyllum bracteatum",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Bulbophyllum exiguum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Bulbophyllum schillerianum","red rope orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Caladenia",,,,,"U",,
"national-park-maleny","plants","land plants","Orchidaceae","Caladenia carnea",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Orchidaceae","Caladenia catenata",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Calanthe triplicata","christmas orchid",,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Orchidaceae","Cestichis swenssonii",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Cheirostylis notialis",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Chiloglottis diphylla",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Chiloglottis sylvestris",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Corybas barbarae","helmet orchid",,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Cryptostylis erecta","bonnet orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Cryptostylis subulata","large tongue orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Cymbidium madidum",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Cymbidium suave",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium aemulum","ironbark orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium gracilicaule","slender orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium kingianum",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium kingianum subsp. kingianum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium monophyllum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium speciosum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium speciosum subsp. grandiflorum x Dendrobium speciosum subsp. hillii",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Dendrobium tetragonum","tree spider orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dipodium variegatum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Diuris chrysantha","double yellow tails",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dockrillia bowmanii","scrub pencil orchid",,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Dockrillia linguiformis","tongue orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dockrillia mortii",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dockrillia schoenina","pencil orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Dockrillia teretifolia","rat's tail orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Erythrorchis cassythoides","climbing orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Oberonia complanata",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Oberonia palmicola",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Peristeranthus hillii",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Plectorrhiza beckleri",,,"NT",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Plectorrhiza brevilabris",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Plectorrhiza tridentata","tangle orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Pseudovanilla foliata","giant climbing orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Pterostylis baptistii","king greenhood",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Pterostylis erecta",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orchidaceae","Pterostylis obtusa",,,"SL",,"XU",,
"national-park-maleny","plants","land plants","Orchidaceae","Sarcochilus",,,,,"U",,
"national-park-maleny","plants","land plants","Orchidaceae","Sarcochilus ceciliae","fairy bells",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Sarcochilus falcatus","orange blossom orchid",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Orchidaceae","Sarcochilus hillii",,,"SL",,"Q",,
"national-park-maleny","plants","land plants","Orthotrichaceae","Macromitrium caloblastoides",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Oxalidaceae","Oxalis corniculata",,,,,"IU",,
"national-park-maleny","plants","land plants","Oxalidaceae","Oxalis debilis var. corymbosa","pink shamrock",,,,"IU",,
"national-park-maleny","plants","land plants","Pandanaceae","Freycinetia excelsa","climbing pandanus",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Papaveraceae","Fumaria muralis subsp. muralis","wall fumitory",,,,"IU",,
"national-park-maleny","plants","land plants","Paracryphiaceae","Quintinia verdonii","grey possumwood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Passifloraceae","Passiflora aurantia",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Passifloraceae","Passiflora edulis",,,,,"IU",,
"national-park-maleny","plants","land plants","Passifloraceae","Passiflora herbertiana subsp. herbertiana","native passionfruit",,"C",,"QA",,
"national-park-maleny","plants","land plants","Passifloraceae","Passiflora suberosa","corky passion flower",,,,"IU",,
"national-park-maleny","plants","land plants","Passifloraceae","Passiflora subpeltata","white passion flower",,,,"IU",,
"national-park-maleny","plants","land plants","Pennantiaceae","Pennantia cunninghamii","brown beech",,"C",,"QA",,
"national-park-maleny","plants","land plants","Petiveriaceae","Monococcus echinophorus","burr bush",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Petiveriaceae","Rivina humilis",,,,,"IU",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Actephila mooreana",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Breynia oblongifolia",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Cleistanthus cunninghamii","omega",,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Glochidion ferdinandi",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Glochidion ferdinandi var. ferdinandi",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Glochidion sumatranum","umbrella cheese tree",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Phyllanthus gunnii",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Phyllanthus microcladus",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Phyllanthus similis",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Poranthera microphylla","small poranthera",,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Poranthera obovata",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Phyllanthaceae","Synostemon albiflorus",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Picrodendraceae","Dissiliaria baloghioides","hauer",,"C",,"Q",,
"national-park-maleny","plants","land plants","Piperaceae","Peperomia leptostachya",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Piperaceae","Peperomia tetraphylla",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Piperaceae","Piper hederaceum",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Piperaceae","Piper hederaceum var. hederaceum",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Pittosporaceae","Auranticarpa rhombifolia",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Pittosporaceae","Bursaria spinosa subsp. spinosa",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Pittosporaceae","Hymenosporum flavum","native frangipani",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Pittosporaceae","Pittosporum revolutum","yellow pittosporum",,"C",,"QA",,
"national-park-maleny","plants","land plants","Pittosporaceae","Pittosporum spinescens",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Pittosporaceae","Pittosporum undulatum","sweet pittosporum",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Plantaginaceae","Veronica plebeia","trailing speedwell",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Axonopus compressus",,,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Axonopus fissifolius",,,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Capillipedium spicigerum","spicytop",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Cenchrus caliculatus","hillside burrgrass",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Chloris gayana","rhodes grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Cymbopogon refractus","barbed-wire grass",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Digitaria parviflora",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Echinochloa telmatophila","swamp barnyard grass",,"C",,"QAI","I",
"national-park-maleny","plants","land plants","Poaceae","Eleusine indica","crowsfoot grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Entolasia stricta","wiry panic",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Eragrostis tenuifolia","elastic grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Imperata cylindrica","blady grass",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Melinis minutiflora","molasses grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Melinis repens","red natal grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Oplismenus aemulus","creeping shade grass",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Oplismenus imbecillis",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Oplismenus mollis",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Ottochloa gracillima","pademelon grass",,"C",,"QA",,
"national-park-maleny","plants","land plants","Poaceae","Ottochloa nodosa",,,"C",,"QI",,
"national-park-maleny","plants","land plants","Poaceae","Paspalum conjugatum","sourgrass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Paspalum notatum","bahia grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Paspalum plicatulum","plicatulum",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Paspalum scrobiculatum","ditch millet",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Paspalum urvillei","vasey grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Rytidosperma longifolium",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Poaceae","Sarga leiocladum",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Poaceae","Setaria palmifolia","palm grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Setaria sphacelata",,,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Sorghum x almum",,,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Sporobolus africanus","Parramatta grass",,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Sporobolus laxus",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Poaceae","Sporobolus natalensis",,,,,"IU",,
"national-park-maleny","plants","land plants","Poaceae","Stolonochloa lachnophylla",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Poaceae","Themeda triandra","kangaroo grass",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Podocarpaceae","Podocarpus elatus","she pine",,"C",,"QA",,
"national-park-maleny","plants","land plants","Polygalaceae","Comesperma volubile","love creeper",,"C",,"QA",,
"national-park-maleny","plants","land plants","Polygonaceae","Acetosa sagittata",,,,,"IU",,
"national-park-maleny","plants","land plants","Polygonaceae","Muehlenbeckia gracillima",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Polygonaceae","Persicaria attenuata",,,"C",,"QAI","I",
"national-park-maleny","plants","land plants","Polygonaceae","Persicaria decipiens","slender knotweed",,"C",,"QAI","I",
"national-park-maleny","plants","land plants","Polygonaceae","Persicaria hydropiper","water pepper",,"C",,"QAI","I",
"national-park-maleny","plants","land plants","Polygonaceae","Persicaria strigosa",,,"C",,"QAI","I",
"national-park-maleny","plants","land plants","Polygonaceae","Rumex brownii","swamp dock",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Polygonaceae","Rumex crispus","curled dock",,,,"IU",,
"national-park-maleny","plants","land plants","Polypodiaceae","Dendroconche scandens",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Polypodiaceae","Drynaria rigidula",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Polypodiaceae","Lepisorus mucronatus",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Polypodiaceae","Platycerium bifurcatum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Polypodiaceae","Platycerium superbum","staghorn fern",,"SL",,"Q",,
"national-park-maleny","plants","land plants","Polypodiaceae","Pyrrosia confluens",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Polypodiaceae","Pyrrosia confluens var. confluens",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Polypodiaceae","Pyrrosia rupestris","rock felt fern",,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Proteaceae","Floydia praealta","ball nut",,"V","V","QA",,
"national-park-maleny","plants","land plants","Proteaceae","Grevillea hilliana",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Proteaceae","Grevillea robusta",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Proteaceae","Helicia glabriflora","pale oak",,"C",,"QA",,
"national-park-maleny","plants","land plants","Proteaceae","Lomatia silaifolia","crinkle bush",,"C",,"QA",,
"national-park-maleny","plants","land plants","Proteaceae","Macadamia ternifolia","bopple nut",,"V","V","Q",,
"national-park-maleny","plants","land plants","Proteaceae","Stenocarpus sinuatus","wheel of fire",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Psilotaceae","Psilotum nudum","skeleton fork fern",,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum aethiopicum",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum atroviride",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum diaphanum",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum formosum",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum hispidulum",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum hispidulum var. hispidulum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Pteridaceae","Adiantum silvaticum",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Pteridaceae","Cheilanthes distans","bristly cloak fern",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Cheilanthes sieberi",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Pteridaceae","Cheilanthes sieberi subsp. sieberi",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Pellaea falcata",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Pellaea nana",,,"SL",,"QA",,
"national-park-maleny","plants","land plants","Pteridaceae","Pellaea paradoxa","heart fern",,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Pteris tremula",,,"SL",,"QAI",,
"national-park-maleny","plants","land plants","Pteridaceae","Pteris umbrosa","jungle bracken",,"SL",,"QA",,
"national-park-maleny","plants","land plants","Putranjivaceae","Drypetes deplanchei","grey boxwood",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Radulaceae","Radula loriana",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Ranunculaceae","Clematis glycinoides",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Ranunculaceae","Ranunculus inundatus","river buttercup",,"C",,"QA","I",
"national-park-maleny","plants","land plants","Rhamnaceae","Alphitonia excelsa","soap tree",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rhamnaceae","Emmenosperma alphitonioides","yellow ash",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rhamnaceae","Pomaderris argyrophylla",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rhamnaceae","Ventilago pubiflora",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rhizogoniaceae","Pyrrhobryum paramattense",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Ripogonaceae","Ripogonum album","white supplejack",,"C",,"QA",,
"national-park-maleny","plants","land plants","Ripogonaceae","Ripogonum brevifolium","small-leaved supplejack",,"C",,"QA",,
"national-park-maleny","plants","land plants","Ripogonaceae","Ripogonum elseyanum","hairy supplejack",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rosaceae","Potentilla indica",,,,,"IU",,
"national-park-maleny","plants","land plants","Rosaceae","Prunus persica var. persica",,,,,"IU",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus ellipticus","yellow raspberry",,,,"IU",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus moluccanus",,,"C",,"QI",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus moluccanus var. moluccanus",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus moluccanus var. trilobus",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus parvifolius","pink-flowered native raspberry",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rosaceae","Rubus rosifolius",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rousseaceae","Abrophyllum ornans",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Atractocarpus benthamianus subsp. glaber",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Atractocarpus chartaceus",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Coelospermum paniculatum",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rubiaceae","Cyclophyllum coprosmoides",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rubiaceae","Gynochthodes canthoides",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Gynochthodes jasminoides",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rubiaceae","Hodgkinsonia ovatiflora","golden ash",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Ixora beckleri","brown coffeewood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Pavetta australiensis",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rubiaceae","Pavetta australiensis var. australiensis",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Pomax umbellata",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria",,,,,"U",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria daphnoides",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria daphnoides var. daphnoides",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria loniceroides","hairy psychotria",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria simmondsiana",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psychotria simmondsiana var. glabrescens",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psydrax lamprophylla",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rubiaceae","Psydrax odorata",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rubiaceae","Triflorensia cameronii",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rutaceae","Acronychia laevis","glossy acronychia",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Acronychia oblongifolia","common acronychia",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Acronychia octandra","doughwood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Acronychia pubescens","hairy acronychia",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Acronychia wilcoxiana","silver aspen",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Bosistoa medicinalis",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rutaceae","Bosistoa transversa","three-leaved bosistoa",,"C","V","QA",,
"national-park-maleny","plants","land plants","Rutaceae","Bouchardatia neurococca","union nut",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Citrus australis",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rutaceae","Clausena brevistyla","clausena",,"C",,"QI",,
"national-park-maleny","plants","land plants","Rutaceae","Coatesia paniculata",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Dinosperma melanophloium",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Rutaceae","Flindersia australis","crow's ash",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Flindersia bennettii","Bennett's ash",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Flindersia schottiana","bumpy ash",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Flindersia xanthoxyla","yellow-wood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Halfordia kendack","saffron heart",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Medicosma cunninghamii","pinkheart",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Melicope elleryana",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Melicope micrococca","white evodia",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Melicope vitiflora","northern evodia",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Pentaceras australe","bastard crow's ash",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Sarcomelicope simplicifolia subsp. simplicifolia","yellow aspen",,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Zanthoxylum brachyacanthum",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Rutaceae","Zieria minutiflora subsp. minutiflora",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Rutaceae","Zieria smithii",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Salicaceae","Casearia multinervosa","casearia",,"C",,"QA",,
"national-park-maleny","plants","land plants","Salicaceae","Salix babylonica","weeping willow",,,,"IU","I",
"national-park-maleny","plants","land plants","Salicaceae","Scolopia braunii","flintwood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Salicaceae","Xylosma terrae-reginae","xylosma",,"C",,"QA",,
"national-park-maleny","plants","land plants","Santalaceae","Notothixos cornifolius","kurrajong mistletoe",,"C",,"QA",,
"national-park-maleny","plants","land plants","Santalaceae","Santalum obtusifolium","sandalwood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Alectryon connatus","grey birds-eye",,"C",,"QI",,
"national-park-maleny","plants","land plants","Sapindaceae","Alectryon reticulatus","wild quince",,"C",,"Q",,
"national-park-maleny","plants","land plants","Sapindaceae","Alectryon subcinereus",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Alectryon tomentosus",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Arytera distylis","twin-leaved coogera",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Arytera divaricata","coogera",,"C",,"QAI",,
"national-park-maleny","plants","land plants","Sapindaceae","Atalaya multiflora","broad-leaved whitewood",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Atalaya salicifolia",,,"C",,"QAI",,
"national-park-maleny","plants","land plants","Sapindaceae","Castanospora alphandii","brown tamarind",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Cupaniopsis parvifolia","small-leaved tuckeroo",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Cupaniopsis serrata","smooth tuckeroo",,"C",,"Q",,
"national-park-maleny","plants","land plants","Sapindaceae","Diploglottis australis","native tamarind",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Dodonaea triangularis",,,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Elattostachys bidwillii",,,"C",,"Q",,
"national-park-maleny","plants","land plants","Sapindaceae","Elattostachys nervosa","green tamarind",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Elattostachys xylocarpa","white tamarind",,"C",,"QA",,
"national-park-maleny","plants","land plants","Sapindaceae","Guioa acutifolia","northern guioa",,"C",,"QI",,
